============================================================
Biblioteca : basepropr_dlib
Inicio     : 2026-06-28 17:13:22
============================================================
[2026-06-28 17:13:22] INFO: Dataset=BasePropr | Pares=4092
[2026-06-28 17:13:33] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=nan, label=1, decision=SKIPPED
[2026-06-28 23:33:51] PAIR: img1=20260602_212732.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, score=0.7129, label=0, decision=NO_MATCH
[2026-06-28 23:34:00] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.7962, label=0, decision=NO_MATCH
[2026-06-28 23:34:05] PAIR: img1=francisca_extra_01.jpg, img2=20260602_211809.jpg, score=0.8383, label=0, decision=NO_MATCH
[2026-06-28 23:34:11] PAIR: img1=angela_baixa_45_esq.jpg, img2=willa_extra_04.jpg, score=0.6524, label=0, decision=NO_MATCH
[2026-06-28 23:34:19] PAIR: img1=alessandra_baixa_45_30cm.jpeg, img2=angela_extra_13.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:34:28] PAIR: img1=alessandra_extra_06.jpeg, img2=abraao_boa_45_dir.jpg, score=0.7324, label=0, decision=NO_MATCH
[2026-06-28 23:34:33] PAIR: img1=angela_extra_13.jpg, img2=francisca_extra_13.jpg, score=0.7135, label=0, decision=NO_MATCH
[2026-06-28 23:34:39] PAIR: img1=angela_extra_13.jpg, img2=20260602_212712.jpg, score=0.6862, label=0, decision=NO_MATCH
[2026-06-28 23:34:47] PAIR: img1=alessandra_extra_02.jpeg, img2=abraao_extra_04.jpg, score=0.5782, label=0, decision=NO_MATCH
[2026-06-28 23:34:54] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (3).jpeg, score=0.7978, label=0, decision=NO_MATCH
[2026-06-28 23:34:57] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=20260602_211845.jpg, score=0.7274, label=0, decision=NO_MATCH
[2026-06-28 23:35:02] PAIR: img1=20260602_212628.jpg, img2=angela_extra_03.jpg, score=0.6783, label=0, decision=NO_MATCH
[2026-06-28 23:35:11] PAIR: img1=junior_extra_06.jpeg, img2=20260602_212019.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:35:20] PAIR: img1=bia_moderada_frontal_30cm.jpeg, img2=20260602_212431.jpg, score=0.6870, label=0, decision=NO_MATCH
[2026-06-28 23:35:25] PAIR: img1=abraao_baixa_frontal.jpg, img2=20260602_212016.jpg, score=0.6528, label=0, decision=NO_MATCH
[2026-06-28 23:35:31] PAIR: img1=willa_extra_06.jpg, img2=francisca_extra_15.jpg, score=0.6565, label=0, decision=NO_MATCH
[2026-06-28 23:35:39] PAIR: img1=junior_moderada_45_1m.jpeg, img2=francisca_extra_14.jpg, score=0.8986, label=0, decision=NO_MATCH
[2026-06-28 23:35:48] PAIR: img1=20260602_212513.jpg, img2=junior_moderada_frontal_30cm.jpeg, score=0.8233, label=0, decision=NO_MATCH
[2026-06-28 23:35:53] PAIR: img1=willa_extra_09.jpg, img2=20260602_212740.jpg, score=0.6359, label=0, decision=NO_MATCH
[2026-06-28 23:35:59] PAIR: img1=20260602_212635.jpg, img2=angela_extra_04.jpg, score=0.7028, label=0, decision=NO_MATCH
[2026-06-28 23:36:10] PAIR: img1=bia_baixa_frontal_30cm.jpeg, img2=alessandra_baixa_45_1m.jpeg, score=0.7472, label=0, decision=NO_MATCH
[2026-06-28 23:36:16] PAIR: img1=20260602_212633.jpg, img2=abraao_extra_07.jpg, score=0.6634, label=0, decision=NO_MATCH
[2026-06-28 23:36:22] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=alessandra_extra_04.jpeg, score=0.7165, label=0, decision=NO_MATCH
[2026-06-28 23:36:31] PAIR: img1=20260602_211805.jpg, img2=bia_boa_frontal_1m..jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:36:36] PAIR: img1=francisca_baixa_45_esq.jpg, img2=willa_extra_02.jpg, score=0.6746, label=0, decision=NO_MATCH
[2026-06-28 23:36:42] PAIR: img1=francisca_extra_13.jpg, img2=20260602_211913.jpg, score=0.8447, label=0, decision=NO_MATCH
[2026-06-28 23:36:51] PAIR: img1=alessandra_extra_03.jpeg, img2=abraao_extra_04.jpg, score=0.6657, label=0, decision=NO_MATCH
[2026-06-28 23:36:57] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=alessandra_boa_45_30cm.jpeg, score=0.7190, label=0, decision=NO_MATCH
[2026-06-28 23:37:08] PAIR: img1=bia_extra_03.jpeg, img2=junior_extra_08.jpeg, score=0.7231, label=0, decision=NO_MATCH
[2026-06-28 23:37:17] PAIR: img1=20260602_212629.jpg, img2=alessandra_extra_08.jpeg, score=0.8554, label=0, decision=NO_MATCH
[2026-06-28 23:37:20] PAIR: img1=20260602_212621.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, score=0.6913, label=0, decision=NO_MATCH
[2026-06-28 23:37:25] PAIR: img1=20260602_212025.jpg, img2=francisca_extra_05.jpg, score=0.8038, label=0, decision=NO_MATCH
[2026-06-28 23:37:31] PAIR: img1=20260602_211805.jpg, img2=willa_baixa_45_30cm.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:37:39] PAIR: img1=willa_extra_04.jpg, img2=junior_baixa_frontal_1m.jpeg, score=0.8056, label=0, decision=NO_MATCH
[2026-06-28 23:37:45] PAIR: img1=20260602_192040.jpg, img2=francisca_extra_05.jpg, score=0.7245, label=0, decision=NO_MATCH
[2026-06-28 23:37:48] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=20260602_211823.jpg, score=0.7420, label=0, decision=NO_MATCH
[2026-06-28 23:37:54] PAIR: img1=abraao_extra_04.jpg, img2=francisca_baixa_45_dir.jpg, score=0.6950, label=0, decision=NO_MATCH
[2026-06-28 23:37:57] PAIR: img1=francisca_baixa_45_esq.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, score=0.7301, label=0, decision=NO_MATCH
[2026-06-28 23:38:05] PAIR: img1=bia_extra_07.jpeg, img2=junior_extra_02.jpeg, score=0.7660, label=0, decision=NO_MATCH
[2026-06-28 23:38:14] PAIR: img1=bia_extra_02.jpeg, img2=20260602_211823.jpg, score=0.6676, label=0, decision=NO_MATCH
[2026-06-28 23:38:22] PAIR: img1=abraao_baixa_45_esq.jpg, img2=junior_boa_frontal_1m.jpeg, score=0.8786, label=0, decision=NO_MATCH
[2026-06-28 23:38:28] PAIR: img1=abraao_extra_10.jpg, img2=20260602_212618.jpg, score=0.6702, label=0, decision=NO_MATCH
[2026-06-28 23:38:33] PAIR: img1=20260602_212629.jpg, img2=20260602_211826.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:38:42] PAIR: img1=junior_moderada_45_1m.jpeg, img2=20260602_212704.jpg, score=0.8720, label=0, decision=NO_MATCH
[2026-06-28 23:38:50] PAIR: img1=junior_baixa_frontal_30cm.jpeg, img2=angela_extra_11.jpg, score=0.8692, label=0, decision=NO_MATCH
[2026-06-28 23:38:59] PAIR: img1=angela_baixa_45_esq.jpg, img2=bia_extra_07.jpeg, score=0.7055, label=0, decision=NO_MATCH
[2026-06-28 23:39:02] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (1).jpeg, img2=20260602_211805.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:39:11] PAIR: img1=francisca_extra_15.jpg, img2=alessandra_baixa_frontal_1m.jpeg, score=0.7307, label=0, decision=NO_MATCH
[2026-06-28 23:39:19] PAIR: img1=junior_baixa_45_30cm.jpeg, img2=20260602_212628.jpg, score=0.8720, label=0, decision=NO_MATCH
[2026-06-28 23:39:25] PAIR: img1=20260602_211805.jpg, img2=francisca_extra_14.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:39:33] PAIR: img1=francisca_extra_05.jpg, img2=bia_boa_frontal_1m..jpeg, score=0.7556, label=0, decision=NO_MATCH
[2026-06-28 23:39:42] PAIR: img1=bia_extra_01.jpeg, img2=francisca_extra_13.jpg, score=0.8111, label=0, decision=NO_MATCH
[2026-06-28 23:39:50] PAIR: img1=junior_baixa_frontal_30cm.jpeg, img2=20260602_212654.jpg, score=0.8774, label=0, decision=NO_MATCH
[2026-06-28 23:39:56] PAIR: img1=angela_extra_03.jpg, img2=20260602_212511.jpg, score=0.7110, label=0, decision=NO_MATCH
[2026-06-28 23:40:04] PAIR: img1=alessandra_moderada_45_1m.jpeg, img2=20260602_211814.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:40:13] PAIR: img1=bia_extra_04.jpeg, img2=20260602_212022.jpg, score=0.7317, label=0, decision=NO_MATCH
[2026-06-28 23:40:22] PAIR: img1=junior_boa_45_1m.jpeg, img2=francisca_extra_04.jpg, score=0.8143, label=0, decision=NO_MATCH
[2026-06-28 23:40:30] PAIR: img1=20260602_212521.jpg, img2=bia_baixa_frontal_1m.jpeg, score=0.7496, label=0, decision=NO_MATCH
[2026-06-28 23:40:39] PAIR: img1=francisca_extra_13.jpg, img2=junior_extra_07.jpeg, score=0.8563, label=0, decision=NO_MATCH
[2026-06-28 23:40:47] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=angela_extra_10.jpg, score=0.7432, label=0, decision=NO_MATCH
[2026-06-28 23:40:56] PAIR: img1=alessandra_extra_05.jpeg, img2=abraao_baixa_45_esq.jpg, score=0.6417, label=0, decision=NO_MATCH
[2026-06-28 23:40:59] PAIR: img1=abraao_extra_06.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (3).jpeg, score=0.7318, label=0, decision=NO_MATCH
[2026-06-28 23:41:04] PAIR: img1=willa_extra_04.jpg, img2=20260602_212704.jpg, score=0.6137, label=0, decision=NO_MATCH
[2026-06-28 23:41:16] PAIR: img1=junior_moderada_45_30cm.jpeg, img2=bia_baixa_frontal_1m.jpeg, score=0.7159, label=0, decision=NO_MATCH
[2026-06-28 23:41:22] PAIR: img1=20260602_212625.jpg, img2=angela_extra_09.jpg, score=0.7033, label=0, decision=NO_MATCH
[2026-06-28 23:41:27] PAIR: img1=abraao_extra_03.jpg, img2=20260602_212732.jpg, score=0.5381, label=0, decision=NO_MATCH
[2026-06-28 23:41:36] PAIR: img1=20260602_212635.jpg, img2=bia_boa_45_1m..jpeg, score=0.7208, label=0, decision=NO_MATCH
[2026-06-28 23:41:41] PAIR: img1=willa_extra_04.jpg, img2=francisca_extra_07.jpg, score=0.6181, label=0, decision=NO_MATCH
[2026-06-28 23:41:50] PAIR: img1=angela_extra_05.jpg, img2=junior_extra_07.jpeg, score=0.7724, label=0, decision=NO_MATCH
[2026-06-28 23:41:58] PAIR: img1=20260602_212625.jpg, img2=alessandra_extra_08.jpeg, score=0.8330, label=0, decision=NO_MATCH
[2026-06-28 23:42:07] PAIR: img1=abraao_extra_09.jpg, img2=junior_extra_07.jpeg, score=0.8379, label=0, decision=NO_MATCH
[2026-06-28 23:42:12] PAIR: img1=angela_extra_06.jpg, img2=francisca_extra_15.jpg, score=0.7745, label=0, decision=NO_MATCH
[2026-06-28 23:42:18] PAIR: img1=willa_extra_09.jpg, img2=angela_boa_45_dir.jpg, score=0.6742, label=0, decision=NO_MATCH
[2026-06-28 23:42:21] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=abraao_baixa_frontal.jpg, score=0.6553, label=0, decision=NO_MATCH
[2026-06-28 23:42:26] PAIR: img1=francisca_extra_09.jpg, img2=20260602_211920.jpg, score=0.8042, label=0, decision=NO_MATCH
[2026-06-28 23:42:30] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, score=0.8258, label=0, decision=NO_MATCH
[2026-06-28 23:42:38] PAIR: img1=bia_boa_45_30cm.jpeg, img2=20260602_212016.jpg, score=0.7619, label=0, decision=NO_MATCH
[2026-06-28 23:42:41] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=abraao_boa_frontal.jpg, score=0.6576, label=0, decision=NO_MATCH
[2026-06-28 23:42:44] PAIR: img1=willa_extra_06.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, score=0.8138, label=0, decision=NO_MATCH
[2026-06-28 23:42:50] PAIR: img1=abraao_baixo_45_esq.jpg, img2=julia_boa_frontal.jpg, score=0.5929, label=0, decision=NO_MATCH
[2026-06-28 23:42:55] PAIR: img1=willa_extra_03.jpg, img2=julia_boa_45_esq.jpg, score=0.7367, label=0, decision=NO_MATCH
[2026-06-28 23:42:58] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, img2=abraao_baixo_45_esq.jpg, score=0.7591, label=0, decision=NO_MATCH
[2026-06-28 23:43:01] PAIR: img1=willa_extra_03.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, score=0.7991, label=0, decision=NO_MATCH
[2026-06-28 23:43:10] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=abraao_boa_45_.jpg, score=0.7240, label=0, decision=NO_MATCH
[2026-06-28 23:43:18] PAIR: img1=20260602_212513.jpg, img2=alessandra_boa_45_1m..jpeg, score=0.7855, label=0, decision=NO_MATCH
[2026-06-28 23:43:24] PAIR: img1=20260602_212704.jpg, img2=20260602_211920.jpg, score=0.6062, label=0, decision=NO_MATCH
[2026-06-28 23:43:30] PAIR: img1=willa_baixa_45_30cm.jpg, img2=20260602_212633.jpg, score=0.7833, label=0, decision=NO_MATCH
[2026-06-28 23:43:36] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=junior_moderada_frontal_1m.jpeg, score=0.8374, label=0, decision=NO_MATCH
[2026-06-28 23:43:44] PAIR: img1=alessandra_extra_05.jpeg, img2=20260602_211820.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:43:53] PAIR: img1=francisca_extra_06.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.7226, label=0, decision=NO_MATCH
[2026-06-28 23:44:01] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=willa_extra_04.jpg, score=0.7130, label=0, decision=NO_MATCH
[2026-06-28 23:44:06] PAIR: img1=abraao_baixa_45_dir.jpg, img2=francisca_extra_02.jpg, score=0.7168, label=0, decision=NO_MATCH
[2026-06-28 23:44:10] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, img2=willa_extra_03.jpg, score=0.8360, label=0, decision=NO_MATCH
[2026-06-28 23:44:13] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (2).jpeg, img2=willa_extra_06.jpg, score=0.7894, label=0, decision=NO_MATCH
[2026-06-28 23:44:21] PAIR: img1=20260602_212035.jpg, img2=bia_boa_45_30cm.jpeg, score=0.7423, label=0, decision=NO_MATCH
[2026-06-28 23:44:27] PAIR: img1=20260602_212633.jpg, img2=angela_extra_12.jpg, score=0.6905, label=0, decision=NO_MATCH
[2026-06-28 23:44:33] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=junior_extra_06.jpeg, score=0.8329, label=0, decision=NO_MATCH
[2026-06-28 23:44:38] PAIR: img1=angela_boa_45_esq.jpg, img2=francisca_boa_45_esq.jpg, score=0.7489, label=0, decision=NO_MATCH
[2026-06-28 23:44:47] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=abraao_boa_45_.jpg, score=0.6955, label=0, decision=NO_MATCH
[2026-06-28 23:44:50] PAIR: img1=20260602_212629.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, score=0.7769, label=0, decision=NO_MATCH
[2026-06-28 23:44:53] PAIR: img1=angela_extra_09.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19.jpeg, score=0.7845, label=0, decision=NO_MATCH
[2026-06-28 23:44:56] PAIR: img1=20260602_212521.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, score=0.8406, label=0, decision=NO_MATCH
[2026-06-28 23:45:00] PAIR: img1=20260602_212022.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, score=0.7384, label=0, decision=NO_MATCH
[2026-06-28 23:45:03] PAIR: img1=20260602_212712.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14.jpeg, score=0.6946, label=0, decision=NO_MATCH
[2026-06-28 23:45:06] PAIR: img1=20260602_192040.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, score=0.8203, label=0, decision=NO_MATCH
[2026-06-28 23:45:14] PAIR: img1=julia_boa_45_esq(1).jpg, img2=bia_extra_01.jpeg, score=0.6782, label=0, decision=NO_MATCH
[2026-06-28 23:45:18] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, img2=20260602_211917.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:45:26] PAIR: img1=junior_moderada_frontal_1m.jpeg, img2=abraao_extra_09.jpg, score=0.8731, label=0, decision=NO_MATCH
[2026-06-28 23:45:32] PAIR: img1=abraao_extra_10.jpg, img2=angela_extra_03.jpg, score=0.7024, label=0, decision=NO_MATCH
[2026-06-28 23:45:37] PAIR: img1=20260602_212625.jpg, img2=20260602_212019.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:45:43] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=abraao_extra_09.jpg, score=0.6986, label=0, decision=NO_MATCH
[2026-06-28 23:45:48] PAIR: img1=abraao_extra_03.jpg, img2=20260602_212030.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:45:59] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=junior_baixa_45_1m.jpeg, score=0.8991, label=0, decision=NO_MATCH
[2026-06-28 23:46:05] PAIR: img1=julia_boa_45_esq(1).jpg, img2=willa_extra_08.jpg, score=0.7444, label=0, decision=NO_MATCH
[2026-06-28 23:46:14] PAIR: img1=willa_extra_06.jpg, img2=junior_extra_04.jpeg, score=0.7225, label=0, decision=NO_MATCH
[2026-06-28 23:46:19] PAIR: img1=francisca_boa_frontal.jpg, img2=20260602_212431.jpg, score=0.7048, label=0, decision=NO_MATCH
[2026-06-28 23:46:25] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=francisca_extra_03.jpg, score=0.8084, label=0, decision=NO_MATCH
[2026-06-28 23:46:33] PAIR: img1=willa_extra_02.jpg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.7772, label=0, decision=NO_MATCH
[2026-06-28 23:46:42] PAIR: img1=alessandra_extra_08.jpeg, img2=francisca_baixa_45_esq.jpg, score=0.7672, label=0, decision=NO_MATCH
[2026-06-28 23:46:47] PAIR: img1=angela_baixa_frontal.jpg, img2=20260602_211837.jpg, score=0.8330, label=0, decision=NO_MATCH
[2026-06-28 23:46:53] PAIR: img1=francisca_extra_15.jpg, img2=angela_extra_03.jpg, score=0.7340, label=0, decision=NO_MATCH
[2026-06-28 23:46:58] PAIR: img1=Francisca_boa_45_dir.jpg, img2=20260602_212511.jpg, score=0.7476, label=0, decision=NO_MATCH
[2026-06-28 23:47:04] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=angela_boa_45_esq.jpg, score=0.6731, label=0, decision=NO_MATCH
[2026-06-28 23:47:12] PAIR: img1=20260602_212631.jpg, img2=junior_extra_01.jpeg, score=0.9135, label=0, decision=NO_MATCH
[2026-06-28 23:47:21] PAIR: img1=bia_boa_45_30cm.jpeg, img2=julia_boa_45_esq(1).jpg, score=0.7289, label=0, decision=NO_MATCH
[2026-06-28 23:47:27] PAIR: img1=willa_extra_08.jpg, img2=angela_extra_08.jpg, score=0.5402, label=0, decision=NO_MATCH
[2026-06-28 23:47:33] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18.jpeg, img2=bia_extra_07.jpeg, score=0.5900, label=0, decision=NO_MATCH
[2026-06-28 23:47:41] PAIR: img1=angela_extra_13.jpg, img2=bia_extra_04.jpeg, score=0.7507, label=0, decision=NO_MATCH
[2026-06-28 23:47:50] PAIR: img1=alessandra_baixa_frontal_30cm.jpeg, img2=francisca_baixa_45_dir.jpg, score=0.7445, label=0, decision=NO_MATCH
[2026-06-28 23:47:55] PAIR: img1=angela_extra_07.jpg, img2=20260602_212740.jpg, score=0.6866, label=0, decision=NO_MATCH
[2026-06-28 23:48:01] PAIR: img1=francisca_extra_13.jpg, img2=20260602_212635.jpg, score=0.7752, label=0, decision=NO_MATCH
[2026-06-28 23:48:04] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, img2=willa_boa_45_30cm.jpg, score=0.7448, label=0, decision=NO_MATCH
[2026-06-28 23:48:09] PAIR: img1=angela_extra_08.jpg, img2=20260602_211805.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:48:15] PAIR: img1=francisca_extra_07.jpg, img2=20260602_212709.jpg, score=0.6535, label=0, decision=NO_MATCH
[2026-06-28 23:48:23] PAIR: img1=20260602_211814.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:48:29] PAIR: img1=junior_moderada_frontal_30cm.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, score=0.8126, label=0, decision=NO_MATCH
[2026-06-28 23:48:38] PAIR: img1=francisca_extra_03.jpg, img2=junior_extra_01.jpeg, score=0.8811, label=0, decision=NO_MATCH
[2026-06-28 23:48:43] PAIR: img1=abraao_extra_06.jpg, img2=francisca_extra_09.jpg, score=0.6674, label=0, decision=NO_MATCH
[2026-06-28 23:48:51] PAIR: img1=bia_moderada_45_1m.jpeg, img2=willa_extra_03.jpg, score=0.7641, label=0, decision=NO_MATCH
[2026-06-28 23:49:00] PAIR: img1=angela_extra_12.jpg, img2=junior_baixa_45_1m.jpeg, score=0.8644, label=0, decision=NO_MATCH
[2026-06-28 23:49:08] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=abraao_extra_07.jpg, score=0.7316, label=0, decision=NO_MATCH
[2026-06-28 23:49:14] PAIR: img1=abraao_baixo_45_esq.jpg, img2=20260602_212035.jpg, score=0.7472, label=0, decision=NO_MATCH
[2026-06-28 23:49:20] PAIR: img1=20260602_212635.jpg, img2=junior_extra_02.jpeg, score=0.8757, label=0, decision=NO_MATCH
[2026-06-28 23:49:28] PAIR: img1=francisca_baixa_45_dir.jpg, img2=bia_baixa_45_1m.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:49:34] PAIR: img1=20260602_212431.jpg, img2=abraao_boa_frontal.jpg, score=0.5561, label=0, decision=NO_MATCH
[2026-06-28 23:49:39] PAIR: img1=20260602_212511.jpg, img2=abraao_baixa_frontal.jpg, score=0.6621, label=0, decision=NO_MATCH
[2026-06-28 23:49:45] PAIR: img1=willa_extra_05.jpg, img2=angela_extra_13.jpg, score=0.6553, label=0, decision=NO_MATCH
[2026-06-28 23:49:50] PAIR: img1=angela_boa_frontal.jpg, img2=abraao_extra_02.jpg, score=0.7075, label=0, decision=NO_MATCH
[2026-06-28 23:49:56] PAIR: img1=francisca_baixa_45_esq.jpg, img2=20260602_212732.jpg, score=0.7124, label=0, decision=NO_MATCH
[2026-06-28 23:49:59] PAIR: img1=francisca_extra_05.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, score=0.7296, label=0, decision=NO_MATCH
[2026-06-28 23:50:05] PAIR: img1=angela_extra_03.jpg, img2=abraao_baixa_45_esq.jpg, score=0.6991, label=0, decision=NO_MATCH
[2026-06-28 23:50:08] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=20260602_212431.jpg, score=0.7346, label=0, decision=NO_MATCH
[2026-06-28 23:50:13] PAIR: img1=francisca_boa_frontal.jpg, img2=willa_extra_07.jpg, score=0.7176, label=0, decision=NO_MATCH
[2026-06-28 23:50:19] PAIR: img1=abraao_boa_frontal.jpg, img2=20260602_212724.jpg, score=0.6165, label=0, decision=NO_MATCH
[2026-06-28 23:50:24] PAIR: img1=angela_boa_45_dir.jpg, img2=20260602_212629.jpg, score=0.7640, label=0, decision=NO_MATCH
[2026-06-28 23:50:27] PAIR: img1=20260602_211826.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:50:33] PAIR: img1=abraao_extra_02.jpg, img2=20260602_212628.jpg, score=0.6187, label=0, decision=NO_MATCH
[2026-06-28 23:50:41] PAIR: img1=alessandra_baixa_frontal_1m.jpeg, img2=abraao_extra_02.jpg, score=0.5972, label=0, decision=NO_MATCH
[2026-06-28 23:50:50] PAIR: img1=20260602_212740.jpg, img2=alessandra_boa_45_1m..jpeg, score=0.6646, label=0, decision=NO_MATCH
[2026-06-28 23:50:58] PAIR: img1=alessandra_extra_05.jpeg, img2=willa_boa_45_30cm.jpg, score=0.7299, label=0, decision=NO_MATCH
[2026-06-28 23:51:07] PAIR: img1=angela_extra_07.jpg, img2=junior_moderada_frontal_1m.jpeg, score=0.8453, label=0, decision=NO_MATCH
[2026-06-28 23:51:16] PAIR: img1=alessandra_extra_08.jpeg, img2=20260602_212016.jpg, score=0.7055, label=0, decision=NO_MATCH
[2026-06-28 23:51:24] PAIR: img1=20260602_211805.jpg, img2=bia_extra_05.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 23:51:30] PAIR: img1=julia_boa_frontal.jpg, img2=abraao_extra_05.jpg, score=0.6512, label=0, decision=NO_MATCH
[2026-06-28 23:51:38] PAIR: img1=junior_extra_05.jpeg, img2=francisca_baixa_45_dir.jpg, score=0.8051, label=0, decision=NO_MATCH
[2026-06-28 23:51:47] PAIR: img1=abraao_extra_04.jpg, img2=junior_baixa_frontal_1m.jpeg, score=0.8129, label=0, decision=NO_MATCH
[2026-06-28 23:51:55] PAIR: img1=20260602_211920.jpg, img2=alessandra_boa_frontal_1m..jpeg, score=0.7662, label=0, decision=NO_MATCH
[2026-06-28 23:51:58] PAIR: img1=francisca_baixa_frontal.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, score=0.7880, label=0, decision=NO_MATCH
[2026-06-28 23:52:07] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=20260602_212732.jpg, score=0.8649, label=0, decision=NO_MATCH
